date,instrument,bid,ask
2026-03-02 12:12:55,SBIT,56.33,56.4
2026-03-02 12:13:55,SBIT,56.33,56.42
2026-03-02 12:14:55,SBIT,56.36,56.44
2026-03-02 12:15:55,SBIT,56.17,56.23
2026-03-02 12:16:55,SBIT,56.5,56.54
2026-03-02 12:17:55,SBIT,56.77,56.84
2026-03-02 12:18:55,SBIT,56.77,56.85
2026-03-02 12:19:55,SBIT,56.63,56.7
2026-03-02 12:20:55,SBIT,56.42,56.51
2026-03-02 12:21:55,SBIT,56.33,56.39
2026-03-02 12:22:55,SBIT,56.39,56.46
2026-03-02 12:23:55,SBIT,56.36,56.42
2026-03-02 12:24:55,SBIT,56.41,56.47
2026-03-02 12:25:55,SBIT,56.41,56.5
2026-03-02 12:26:55,SBIT,56.58,56.65
2026-03-02 12:27:55,SBIT,56.6,56.67
2026-03-02 12:28:55,SBIT,56.49,56.55
2026-03-02 12:29:55,SBIT,56.45,56.52
2026-03-02 12:30:55,SBIT,56.43,56.49
2026-03-02 12:31:55,SBIT,56.49,56.56
2026-03-02 12:32:55,SBIT,56.55,56.62
2026-03-02 12:33:55,SBIT,56.66,56.71
2026-03-02 12:34:55,SBIT,56.67,56.74
2026-03-02 12:35:55,SBIT,56.53,56.61
2026-03-02 12:36:55,SBIT,56.47,56.55
2026-03-02 12:37:55,SBIT,56.88,56.96
2026-03-02 12:38:55,SBIT,56.97,57.04
2026-03-02 12:39:55,SBIT,57.05,57.12
2026-03-02 12:40:55,SBIT,57.0,57.07
2026-03-02 12:41:55,SBIT,56.89,56.95
2026-03-02 12:42:55,SBIT,57.1,57.17
2026-03-02 12:43:55,SBIT,57.57,57.64
2026-03-02 12:44:55,SBIT,57.56,57.61
2026-03-02 12:45:55,SBIT,57.45,57.5
2026-03-02 12:46:55,SBIT,57.43,57.5
2026-03-02 12:47:55,SBIT,57.26,57.33
2026-03-02 12:48:55,SBIT,57.38,57.45
2026-03-02 12:49:55,SBIT,57.3,57.38
2026-03-02 12:50:55,SBIT,57.34,57.41
2026-03-02 12:51:55,SBIT,57.1,57.18
2026-03-02 12:52:55,SBIT,57.13,57.2
2026-03-02 12:53:55,SBIT,57.01,57.1
2026-03-02 12:54:55,SBIT,56.89,57.0
2026-03-02 12:55:55,SBIT,56.98,57.07
2026-03-02 12:56:55,SBIT,57.03,57.1
2026-03-02 12:57:55,SBIT,57.13,57.22
2026-03-02 12:58:55,SBIT,56.99,57.06
2026-03-02 12:59:55,SBIT,56.87,56.93
2026-03-02 13:00:55,SBIT,57.06,57.12
2026-03-02 13:01:55,SBIT,57.27,57.35
2026-03-02 13:02:55,SBIT,57.42,57.5
2026-03-02 13:03:55,SBIT,57.53,57.63
2026-03-02 13:04:55,SBIT,57.35,57.45
2026-03-02 13:05:55,SBIT,57.19,57.24
2026-03-02 13:06:55,SBIT,57.12,57.22
2026-03-02 13:07:55,SBIT,57.16,57.22
2026-03-02 13:08:55,SBIT,57.22,57.29
2026-03-02 13:09:55,SBIT,57.2,57.28
2026-03-02 13:10:55,SBIT,57.19,57.25
2026-03-02 13:11:55,SBIT,57.17,57.24
2026-03-02 13:12:55,SBIT,57.26,57.33
2026-03-02 13:13:55,SBIT,57.07,57.15
2026-03-02 13:14:55,SBIT,56.94,56.97
2026-03-02 13:15:55,SBIT,57.09,57.18
2026-03-02 13:16:55,SBIT,57.09,57.15
2026-03-02 13:17:55,SBIT,57.14,57.22
2026-03-02 13:18:55,SBIT,57.22,57.3
2026-03-02 13:19:55,SBIT,57.26,57.32
2026-03-02 13:20:55,SBIT,57.24,57.3
2026-03-02 13:21:55,SBIT,57.2,57.26
2026-03-02 13:22:55,SBIT,57.17,57.27
2026-03-02 13:23:55,SBIT,57.19,57.25
2026-03-02 13:24:55,SBIT,57.17,57.24
2026-03-02 13:25:55,SBIT,57.19,57.26
2026-03-02 13:26:55,SBIT,57.09,57.16
2026-03-02 13:27:55,SBIT,56.96,57.04
2026-03-02 13:28:55,SBIT,56.94,57.01
2026-03-02 13:29:55,SBIT,57.07,57.14
2026-03-02 13:30:55,SBIT,57.07,57.14
2026-03-02 13:31:55,SBIT,56.95,57.03
2026-03-02 13:32:55,SBIT,56.75,56.82
2026-03-02 13:33:55,SBIT,56.86,56.96
2026-03-02 13:34:55,SBIT,56.9,56.97
2026-03-02 13:35:55,SBIT,56.96,57.02
2026-03-02 13:36:55,SBIT,56.89,56.96
2026-03-02 13:37:55,SBIT,57.06,57.1
2026-03-02 13:38:55,SBIT,57.16,57.25
2026-03-02 13:39:55,SBIT,57.16,57.23
2026-03-02 13:40:55,SBIT,57.19,57.25
2026-03-02 13:41:55,SBIT,57.35,57.4
2026-03-02 13:42:55,SBIT,57.3,57.38
2026-03-02 13:43:55,SBIT,57.11,57.21
2026-03-02 13:44:55,SBIT,57.02,57.08
2026-03-02 13:45:55,SBIT,57.04,57.1
2026-03-02 13:46:55,SBIT,57.05,57.14
2026-03-02 13:47:55,SBIT,57.21,57.28
2026-03-02 13:48:55,SBIT,56.98,57.08
2026-03-02 13:49:55,SBIT,57.05,57.1
2026-03-02 13:50:55,SBIT,57.06,57.14
2026-03-02 13:51:55,SBIT,57.2,57.26
2026-03-02 13:52:55,SBIT,57.29,57.4
2026-03-02 13:53:55,SBIT,57.29,57.36
2026-03-02 13:54:55,SBIT,57.17,57.23
2026-03-02 13:55:55,SBIT,57.33,57.39
2026-03-02 13:56:55,SBIT,57.28,57.31
2026-03-02 13:57:55,SBIT,57.33,57.38
2026-03-02 13:58:55,SBIT,57.49,57.53
2026-03-02 13:59:55,SBIT,57.48,57.53
2026-03-02 14:00:55,SBIT,57.43,57.5
2026-03-02 14:01:55,SBIT,57.45,57.55
2026-03-02 14:02:55,SBIT,57.53,57.59
2026-03-02 14:03:55,SBIT,57.64,57.69
2026-03-02 14:04:55,SBIT,57.5,57.56
2026-03-02 14:05:55,SBIT,57.67,57.73
2026-03-02 14:06:55,SBIT,57.78,57.84
2026-03-02 14:07:55,SBIT,57.79,57.85
2026-03-02 14:08:55,SBIT,57.88,57.92
2026-03-02 14:09:55,SBIT,57.72,57.77
2026-03-02 14:10:55,SBIT,57.96,58.02
2026-03-02 14:11:55,SBIT,57.98,58.02
2026-03-02 14:12:55,SBIT,57.81,57.87
2026-03-02 14:13:55,SBIT,57.86,57.92
2026-03-02 14:14:55,SBIT,57.78,57.85
2026-03-02 14:15:55,SBIT,57.75,57.82
2026-03-02 14:16:55,SBIT,57.72,57.77
2026-03-02 14:17:55,SBIT,57.53,57.57
2026-03-02 14:18:55,SBIT,57.6,57.67
2026-03-02 14:19:55,SBIT,57.55,57.62
2026-03-02 14:20:55,SBIT,57.59,57.67
2026-03-02 14:21:55,SBIT,57.56,57.65
2026-03-02 14:22:55,SBIT,57.59,57.66
2026-03-02 14:23:55,SBIT,57.44,57.5
2026-03-02 14:24:55,SBIT,57.58,57.66
2026-03-02 14:25:55,SBIT,57.49,57.57
2026-03-02 14:26:55,SBIT,57.57,57.63
2026-03-02 14:27:55,SBIT,57.63,57.69
2026-03-02 14:28:55,SBIT,57.67,57.71
2026-03-02 14:29:55,SBIT,57.64,57.69
2026-03-02 14:30:55,SBIT,57.68,57.73
2026-03-02 14:31:55,SBIT,57.78,57.81
2026-03-02 14:32:55,SBIT,57.67,57.74
2026-03-02 14:33:55,SBIT,57.46,57.52
2026-03-02 14:34:55,SBIT,57.48,57.52
2026-03-02 14:35:55,SBIT,57.36,57.42
2026-03-02 14:36:55,SBIT,57.24,57.3
2026-03-02 14:37:55,SBIT,57.36,57.42
2026-03-02 14:38:55,SBIT,57.34,57.38
2026-03-02 14:39:55,SBIT,57.52,57.58
2026-03-02 14:40:55,SBIT,57.64,57.72
2026-03-02 14:41:55,SBIT,57.63,57.67
2026-03-02 14:42:55,SBIT,57.6,57.65
2026-03-02 14:43:55,SBIT,57.68,57.72
2026-03-02 14:44:55,SBIT,57.73,57.78
2026-03-02 14:45:55,SBIT,57.71,57.76
2026-03-02 14:46:55,SBIT,57.77,57.79
2026-03-02 14:47:55,SBIT,57.51,57.55
2026-03-02 14:48:55,SBIT,57.55,57.6
2026-03-02 14:49:55,SBIT,57.44,57.48
2026-03-02 14:50:55,SBIT,57.52,57.57
2026-03-02 14:51:55,SBIT,57.48,57.53
2026-03-02 14:52:55,SBIT,57.43,57.48
2026-03-02 14:53:55,SBIT,57.51,57.56
2026-03-02 14:54:55,SBIT,57.44,57.5
2026-03-02 14:55:55,SBIT,57.4,57.44
2026-03-02 14:56:55,SBIT,57.4,57.45
2026-03-02 14:57:55,SBIT,57.47,57.52
2026-03-02 14:58:55,SBIT,57.45,57.49
2026-03-02 14:59:55,SBIT,57.39,57.42
2026-03-02 15:00:55,SBIT,57.44,57.5
2026-03-02 15:01:55,SBIT,57.32,57.38
2026-03-02 15:02:55,SBIT,56.92,56.98
2026-03-02 15:03:55,SBIT,56.96,57.02
2026-03-02 15:04:55,SBIT,57.04,57.1
2026-03-02 15:05:55,SBIT,57.13,57.15
2026-03-02 15:06:55,SBIT,57.4,57.45
2026-03-02 15:07:55,SBIT,57.36,57.43
2026-03-02 15:08:55,SBIT,57.51,57.59
2026-03-02 15:09:55,SBIT,57.54,57.62
2026-03-02 15:10:55,SBIT,57.9,57.97
2026-03-02 15:11:55,SBIT,57.85,57.93
2026-03-02 15:12:55,SBIT,57.71,57.77
2026-03-02 15:13:55,SBIT,57.87,57.93
2026-03-02 15:14:55,SBIT,57.83,57.89
2026-03-02 15:15:55,SBIT,57.71,57.77
2026-03-02 15:16:55,SBIT,57.52,57.58
2026-03-02 15:17:55,SBIT,57.41,57.46
2026-03-02 15:18:55,SBIT,57.36,57.42
2026-03-02 15:19:55,SBIT,57.49,57.57
2026-03-02 15:20:55,SBIT,57.46,57.56
2026-03-02 15:21:55,SBIT,57.56,57.63
2026-03-02 15:22:55,SBIT,57.45,57.54
2026-03-02 15:23:55,SBIT,57.4,57.46
2026-03-02 15:24:55,SBIT,57.3,57.37
2026-03-02 15:25:55,SBIT,57.32,57.41
2026-03-02 15:26:55,SBIT,57.39,57.47
2026-03-02 15:27:55,SBIT,57.28,57.34
2026-03-02 15:28:55,SBIT,57.24,57.35
2026-03-02 15:29:55,SBIT,57.33,57.4
2026-03-02 15:30:55,SBIT,57.3,57.4
2026-03-02 15:31:55,SBIT,57.24,57.32
2026-03-02 15:32:55,SBIT,57.16,57.18
2026-03-02 15:33:55,SBIT,57.1,57.18
2026-03-02 15:34:55,SBIT,57.04,57.1
2026-03-02 15:35:55,SBIT,57.08,57.12
2026-03-02 15:36:55,SBIT,57.09,57.16
2026-03-02 15:37:55,SBIT,57.04,57.1
2026-03-02 15:38:55,SBIT,56.95,57.0
2026-03-02 15:39:55,SBIT,57.13,57.2
2026-03-02 15:40:55,SBIT,57.12,57.18
2026-03-02 15:41:55,SBIT,57.05,57.12
2026-03-02 15:42:55,SBIT,56.91,56.97
2026-03-02 15:43:55,SBIT,56.86,56.89
2026-03-02 15:44:55,SBIT,56.82,56.87
2026-03-02 15:45:55,SBIT,56.7,56.77
2026-03-02 15:46:55,SBIT,56.51,56.59
2026-03-02 15:47:55,SBIT,56.61,56.68
2026-03-02 15:48:55,SBIT,56.55,56.62
2026-03-02 15:49:55,SBIT,56.46,56.54
2026-03-02 15:50:55,SBIT,56.52,56.6
2026-03-02 15:51:55,SBIT,56.45,56.54
2026-03-02 15:52:55,SBIT,56.5,56.56
2026-03-02 15:53:55,SBIT,56.53,56.6
2026-03-02 15:54:55,SBIT,56.55,56.71
2026-03-02 15:55:55,SBIT,56.65,56.73
2026-03-02 15:56:55,SBIT,56.61,56.64
2026-03-02 15:57:55,SBIT,56.61,56.65
2026-03-02 15:58:55,SBIT,56.72,56.81
2026-03-02 15:59:55,SBIT,57.06,57.15
2026-03-02 16:00:55,SBIT,57.2,57.27
2026-03-02 09:30:55,SCO,12.59,12.61
2026-03-02 09:31:55,SCO,12.63,12.64
2026-03-02 09:32:55,SCO,12.75,12.76
2026-03-02 09:33:55,SCO,12.77,12.78
2026-03-02 09:34:55,SCO,12.84,12.85
2026-03-02 09:35:55,SCO,12.8,12.81
2026-03-02 09:36:55,SCO,12.82,12.83
2026-03-02 09:37:55,SCO,12.79,12.8
2026-03-02 09:38:55,SCO,12.77,12.78
2026-03-02 09:39:55,SCO,12.79,12.8
2026-03-02 09:40:55,SCO,12.78,12.79
2026-03-02 09:41:55,SCO,12.78,12.79
2026-03-02 09:42:55,SCO,12.83,12.84
2026-03-02 09:43:55,SCO,12.79,12.8
2026-03-02 09:44:55,SCO,12.75,12.78
2026-03-02 09:45:55,SCO,12.85,12.86
2026-03-02 09:46:55,SCO,12.91,12.92
2026-03-02 09:47:55,SCO,12.94,12.95
2026-03-02 09:48:55,SCO,12.96,12.97
2026-03-02 09:49:55,SCO,12.96,12.97
2026-03-02 09:50:55,SCO,12.97,12.98
2026-03-02 09:51:55,SCO,12.96,12.97
2026-03-02 09:52:55,SCO,12.95,12.96
2026-03-02 09:53:55,SCO,13.04,13.05
2026-03-02 09:54:55,SCO,12.99,13.0
2026-03-02 09:55:55,SCO,12.98,12.99
2026-03-02 09:56:55,SCO,12.92,12.93
2026-03-02 09:57:55,SCO,12.94,12.95
2026-03-02 09:58:55,SCO,12.92,12.93
2026-03-02 09:59:55,SCO,12.93,12.98
2026-03-02 10:00:55,SCO,12.93,12.94
2026-03-02 10:01:55,SCO,12.95,12.96
2026-03-02 10:02:55,SCO,12.9,12.91
2026-03-02 10:03:55,SCO,12.87,12.88
2026-03-02 10:04:55,SCO,12.91,12.92
2026-03-02 10:05:55,SCO,12.89,12.9
2026-03-02 10:06:55,SCO,12.89,12.9
2026-03-02 10:07:55,SCO,12.89,12.9
2026-03-02 10:08:55,SCO,12.9,12.91
2026-03-02 10:09:55,SCO,12.87,12.88
2026-03-02 10:10:55,SCO,12.87,12.88
2026-03-02 10:11:55,SCO,12.85,12.86
2026-03-02 10:12:55,SCO,12.85,12.86
2026-03-02 10:13:55,SCO,12.9,12.91
2026-03-02 10:14:55,SCO,12.83,12.84
2026-03-02 10:15:55,SCO,12.78,12.79
2026-03-02 10:16:55,SCO,12.81,12.82
2026-03-02 10:17:55,SCO,12.88,12.89
2026-03-02 10:18:55,SCO,12.87,12.88
2026-03-02 10:19:55,SCO,12.85,12.86
2026-03-02 10:20:55,SCO,12.81,12.82
2026-03-02 10:21:55,SCO,12.81,12.82
2026-03-02 10:22:55,SCO,12.76,12.77
2026-03-02 10:23:55,SCO,12.78,12.79
2026-03-02 10:24:55,SCO,12.79,12.8
2026-03-02 10:25:55,SCO,12.83,12.84
2026-03-02 10:26:55,SCO,12.81,12.82
2026-03-02 10:27:55,SCO,12.78,12.79
2026-03-02 10:28:55,SCO,12.77,12.78
2026-03-02 10:29:55,SCO,12.77,12.78
2026-03-02 10:30:55,SCO,12.77,12.78
2026-03-02 10:31:55,SCO,12.81,12.82
2026-03-02 10:32:55,SCO,12.8,12.81
2026-03-02 10:33:55,SCO,12.85,12.86
2026-03-02 10:34:55,SCO,12.84,12.85
2026-03-02 10:35:55,SCO,12.85,12.86
2026-03-02 10:36:55,SCO,12.83,12.84
2026-03-02 10:37:55,SCO,12.85,12.86
2026-03-02 10:38:55,SCO,12.85,12.86
2026-03-02 10:39:55,SCO,12.86,12.87
2026-03-02 10:40:55,SCO,12.85,12.86
2026-03-02 10:41:55,SCO,12.84,12.85
2026-03-02 10:42:55,SCO,12.88,12.89
2026-03-02 10:43:55,SCO,12.9,12.91
2026-03-02 10:44:55,SCO,12.91,12.92
2026-03-02 10:45:55,SCO,12.9,12.91
2026-03-02 10:46:55,SCO,12.9,12.91
2026-03-02 10:47:55,SCO,12.88,12.89
2026-03-02 10:48:55,SCO,12.84,12.85
2026-03-02 10:49:55,SCO,12.86,12.87
2026-03-02 10:50:55,SCO,12.82,12.83
2026-03-02 10:51:55,SCO,12.83,12.84
2026-03-02 10:52:55,SCO,12.85,12.86
2026-03-02 10:53:55,SCO,12.85,12.86
2026-03-02 10:54:55,SCO,12.84,12.85
2026-03-02 10:55:55,SCO,12.85,12.86
2026-03-02 10:56:55,SCO,12.87,12.88
2026-03-02 10:57:55,SCO,12.87,12.88
2026-03-02 10:58:55,SCO,12.88,12.89
2026-03-02 10:59:55,SCO,12.89,12.9
2026-03-02 11:00:55,SCO,12.94,12.95
2026-03-02 11:01:55,SCO,12.92,12.93
2026-03-02 11:02:55,SCO,12.96,12.97
2026-03-02 11:03:55,SCO,12.96,12.97
2026-03-02 11:04:55,SCO,13.02,13.03
2026-03-02 11:05:55,SCO,13.07,13.08
2026-03-02 11:06:55,SCO,13.03,13.04
2026-03-02 11:07:55,SCO,13.03,13.04
2026-03-02 11:08:55,SCO,13.04,13.05
2026-03-02 11:09:55,SCO,13.04,13.05
2026-03-02 11:10:55,SCO,13.03,13.04
2026-03-02 11:11:55,SCO,13.04,13.05
2026-03-02 11:12:55,SCO,13.04,13.05
2026-03-02 11:13:55,SCO,13.06,13.07
2026-03-02 11:14:55,SCO,13.13,13.14
2026-03-02 11:15:55,SCO,13.07,13.08
2026-03-02 11:16:55,SCO,13.04,13.05
2026-03-02 11:17:55,SCO,13.06,13.07
2026-03-02 11:18:55,SCO,13.05,13.06
2026-03-02 11:19:55,SCO,13.01,13.02
2026-03-02 11:20:55,SCO,12.93,12.94
2026-03-02 11:21:55,SCO,12.95,12.96
2026-03-02 11:22:55,SCO,12.93,12.94
2026-03-02 11:23:55,SCO,12.93,12.94
2026-03-02 11:24:55,SCO,12.91,12.92
2026-03-02 11:25:55,SCO,12.89,12.9
2026-03-02 11:26:55,SCO,12.89,12.9
2026-03-02 11:27:55,SCO,12.92,12.93
2026-03-02 11:28:55,SCO,12.9,12.91
2026-03-02 11:29:55,SCO,12.97,12.98
2026-03-02 11:30:55,SCO,12.97,12.98
2026-03-02 11:31:55,SCO,12.97,12.98
2026-03-02 11:32:55,SCO,12.98,12.99
2026-03-02 11:33:55,SCO,12.95,12.96
2026-03-02 11:34:55,SCO,13.03,13.04
2026-03-02 11:35:55,SCO,12.97,12.98
2026-03-02 11:36:55,SCO,12.97,12.98
2026-03-02 11:37:55,SCO,13.01,13.02
2026-03-02 11:38:55,SCO,13.01,13.02
2026-03-02 11:39:55,SCO,12.98,12.99
2026-03-02 11:40:55,SCO,12.93,12.94
2026-03-02 11:41:55,SCO,12.94,12.95
2026-03-02 11:42:55,SCO,12.92,12.93
2026-03-02 11:43:55,SCO,12.95,12.96
2026-03-02 11:44:55,SCO,12.92,12.93
2026-03-02 11:45:55,SCO,12.95,12.96
2026-03-02 11:46:55,SCO,13.04,13.05
2026-03-02 11:47:55,SCO,13.09,13.1
2026-03-02 11:48:55,SCO,13.23,13.24
2026-03-02 11:49:55,SCO,13.17,13.18
2026-03-02 11:50:55,SCO,13.13,13.14
2026-03-02 11:51:55,SCO,13.11,13.12
2026-03-02 11:52:55,SCO,13.12,13.13
2026-03-02 11:53:55,SCO,13.13,13.14
2026-03-02 11:54:55,SCO,13.07,13.08
2026-03-02 11:55:55,SCO,13.05,13.06
2026-03-02 11:56:55,SCO,13.06,13.07
2026-03-02 11:57:55,SCO,13.08,13.09
2026-03-02 11:58:55,SCO,13.04,13.05
2026-03-02 11:59:55,SCO,13.05,13.06
2026-03-02 12:00:55,SCO,13.08,13.09
2026-03-02 12:01:55,SCO,13.09,13.1
2026-03-02 12:02:55,SCO,13.11,13.12
2026-03-02 12:03:55,SCO,13.08,13.09
2026-03-02 12:04:55,SCO,13.08,13.09
2026-03-02 12:05:55,SCO,13.09,13.1
2026-03-02 12:06:55,SCO,13.11,13.12
2026-03-02 12:07:55,SCO,13.12,13.13
2026-03-02 12:08:55,SCO,13.09,13.1
2026-03-02 12:09:55,SCO,13.08,13.09
2026-03-02 12:10:55,SCO,13.08,13.09
2026-03-02 12:11:55,SCO,13.08,13.09
2026-03-02 12:12:55,SCO,13.05,13.06
2026-03-02 12:13:55,SCO,13.06,13.07
2026-03-02 12:14:55,SCO,13.09,13.1
2026-03-02 12:15:55,SCO,13.14,13.15
2026-03-02 12:16:55,SCO,13.13,13.14
2026-03-02 12:17:55,SCO,13.12,13.13
2026-03-02 12:18:55,SCO,13.13,13.14
2026-03-02 12:19:55,SCO,13.13,13.14
2026-03-02 12:20:55,SCO,13.12,13.13
2026-03-02 12:21:55,SCO,13.17,13.18
2026-03-02 12:22:55,SCO,13.19,13.2
2026-03-02 12:23:55,SCO,13.19,13.2
2026-03-02 12:24:55,SCO,13.21,13.22
2026-03-02 12:25:55,SCO,13.17,13.18
2026-03-02 12:26:55,SCO,13.12,13.13
2026-03-02 12:27:55,SCO,13.14,13.15
2026-03-02 12:28:55,SCO,13.16,13.17
2026-03-02 12:29:55,SCO,13.15,13.16
2026-03-02 12:30:55,SCO,13.11,13.12
2026-03-02 12:31:55,SCO,13.1,13.11
2026-03-02 12:32:55,SCO,13.08,13.09
2026-03-02 12:33:55,SCO,13.04,13.05
2026-03-02 12:34:55,SCO,13.04,13.05
2026-03-02 12:35:55,SCO,13.03,13.04
2026-03-02 12:36:55,SCO,13.04,13.05
2026-03-02 12:37:55,SCO,13.01,13.02
2026-03-02 12:38:55,SCO,13.03,13.04
2026-03-02 12:39:55,SCO,13.03,13.04
2026-03-02 12:40:55,SCO,13.06,13.07
2026-03-02 12:41:55,SCO,13.07,13.08
2026-03-02 12:42:55,SCO,13.12,13.13
2026-03-02 12:43:55,SCO,13.15,13.16
2026-03-02 12:44:55,SCO,13.16,13.17
2026-03-02 12:45:55,SCO,13.14,13.15
2026-03-02 12:46:55,SCO,13.14,13.15
2026-03-02 12:47:55,SCO,13.13,13.14
2026-03-02 12:48:55,SCO,13.15,13.16
2026-03-02 12:49:55,SCO,13.15,13.16
2026-03-02 12:50:55,SCO,13.16,13.17
2026-03-02 12:51:55,SCO,13.19,13.2
2026-03-02 12:52:55,SCO,13.18,13.19
2026-03-02 12:53:55,SCO,13.12,13.13
2026-03-02 12:54:55,SCO,13.12,13.13
2026-03-02 12:55:55,SCO,13.11,13.12
2026-03-02 12:56:55,SCO,13.11,13.12
2026-03-02 12:57:55,SCO,13.14,13.15
2026-03-02 12:58:55,SCO,13.15,13.16
2026-03-02 12:59:55,SCO,13.14,13.15
2026-03-02 13:00:55,SCO,13.16,13.17
2026-03-02 13:01:55,SCO,13.23,13.24
2026-03-02 13:02:55,SCO,13.2,13.21
2026-03-02 13:03:55,SCO,13.19,13.2
2026-03-02 13:04:55,SCO,13.22,13.23
2026-03-02 13:05:55,SCO,13.22,13.23
2026-03-02 13:06:55,SCO,13.22,13.23
2026-03-02 13:07:55,SCO,13.22,13.23
2026-03-02 13:08:55,SCO,13.2,13.21
2026-03-02 13:09:55,SCO,13.21,13.22
2026-03-02 13:10:55,SCO,13.19,13.2
2026-03-02 13:11:55,SCO,13.21,13.22
2026-03-02 13:12:55,SCO,13.18,13.19
2026-03-02 13:13:55,SCO,13.16,13.17
2026-03-02 13:14:55,SCO,13.16,13.17
2026-03-02 13:15:55,SCO,13.14,13.15
2026-03-02 13:16:55,SCO,13.11,13.12
2026-03-02 13:17:55,SCO,13.11,13.12
2026-03-02 13:18:55,SCO,13.1,13.11
2026-03-02 13:19:55,SCO,13.11,13.12
2026-03-02 13:20:55,SCO,13.08,13.09
2026-03-02 13:21:55,SCO,13.08,13.09
2026-03-02 13:22:55,SCO,13.06,13.07
2026-03-02 13:23:55,SCO,13.08,13.09
2026-03-02 13:24:55,SCO,13.09,13.1
2026-03-02 13:25:55,SCO,13.07,13.08
2026-03-02 13:26:55,SCO,13.08,13.09
2026-03-02 13:27:55,SCO,13.06,13.07
2026-03-02 13:28:55,SCO,13.07,13.08
2026-03-02 13:29:55,SCO,13.08,13.09
2026-03-02 13:30:55,SCO,13.07,13.08
2026-03-02 13:31:55,SCO,13.08,13.09
2026-03-02 13:32:55,SCO,13.07,13.08
2026-03-02 13:33:55,SCO,13.03,13.04
2026-03-02 13:34:55,SCO,12.99,13.0
2026-03-02 13:35:55,SCO,13.01,13.02
2026-03-02 13:36:55,SCO,13.01,13.02
2026-03-02 13:37:55,SCO,12.98,12.99
2026-03-02 13:38:55,SCO,12.99,13.0
2026-03-02 13:39:55,SCO,13.01,13.02
2026-03-02 13:40:55,SCO,13.02,13.03
2026-03-02 13:41:55,SCO,13.05,13.06
2026-03-02 13:42:55,SCO,13.05,13.06
2026-03-02 13:43:55,SCO,13.06,13.07
2026-03-02 13:44:55,SCO,13.06,13.07
2026-03-02 13:45:55,SCO,13.07,13.08
2026-03-02 13:46:55,SCO,13.08,13.09
2026-03-02 13:47:55,SCO,13.1,13.11
2026-03-02 13:48:55,SCO,13.09,13.1
2026-03-02 13:49:55,SCO,13.09,13.1
2026-03-02 13:50:55,SCO,13.08,13.09
2026-03-02 13:51:55,SCO,13.08,13.09
2026-03-02 13:52:55,SCO,13.08,13.09
2026-03-02 13:53:55,SCO,13.04,13.05
2026-03-02 13:54:55,SCO,13.06,13.07
2026-03-02 13:55:55,SCO,13.04,13.05
2026-03-02 13:56:55,SCO,13.05,13.06
2026-03-02 13:57:55,SCO,13.06,13.07
2026-03-02 13:58:55,SCO,13.04,13.05
2026-03-02 13:59:55,SCO,13.03,13.04
2026-03-02 14:00:55,SCO,13.03,13.04
2026-03-02 14:01:55,SCO,13.04,13.05
2026-03-02 14:02:55,SCO,13.04,13.05
2026-03-02 14:03:55,SCO,13.02,13.03
2026-03-02 14:04:55,SCO,13.02,13.03
2026-03-02 14:05:55,SCO,13.05,13.06
2026-03-02 14:06:55,SCO,13.06,13.07
2026-03-02 14:07:55,SCO,13.07,13.08
2026-03-02 14:08:55,SCO,13.08,13.09
2026-03-02 14:09:55,SCO,13.08,13.09
2026-03-02 14:10:55,SCO,13.09,13.1
2026-03-02 14:11:55,SCO,13.11,13.12
2026-03-02 14:12:55,SCO,13.12,13.13
2026-03-02 14:13:55,SCO,13.11,13.12
2026-03-02 14:14:55,SCO,13.11,13.12
2026-03-02 14:15:55,SCO,13.11,13.12
2026-03-02 14:16:55,SCO,13.09,13.1
2026-03-02 14:17:55,SCO,13.09,13.1
2026-03-02 14:18:55,SCO,13.07,13.08
2026-03-02 14:19:55,SCO,13.05,13.06
2026-03-02 14:20:55,SCO,13.04,13.05
2026-03-02 14:21:55,SCO,13.05,13.06
2026-03-02 14:22:55,SCO,13.05,13.06
2026-03-02 14:23:55,SCO,13.03,13.04
2026-03-02 14:24:55,SCO,13.03,13.04
2026-03-02 14:25:55,SCO,13.01,13.02
2026-03-02 14:26:55,SCO,13.02,13.03
2026-03-02 14:27:55,SCO,13.02,13.03
2026-03-02 14:28:55,SCO,13.0,13.01
2026-03-02 14:29:55,SCO,13.0,13.01
2026-03-02 14:30:55,SCO,13.01,13.02
2026-03-02 14:31:55,SCO,13.02,13.03
2026-03-02 14:32:55,SCO,13.01,13.02
2026-03-02 14:33:55,SCO,13.02,13.03
2026-03-02 14:34:55,SCO,13.02,13.03
2026-03-02 14:35:55,SCO,13.03,13.04
2026-03-02 14:36:55,SCO,13.02,13.03
2026-03-02 14:37:55,SCO,13.01,13.02
2026-03-02 14:38:55,SCO,13.01,13.02
2026-03-02 14:39:55,SCO,13.0,13.01
2026-03-02 14:40:55,SCO,13.03,13.04
2026-03-02 14:41:55,SCO,13.04,13.05
2026-03-02 14:42:55,SCO,13.04,13.05
2026-03-02 14:43:55,SCO,13.05,13.06
2026-03-02 14:44:55,SCO,13.06,13.07
2026-03-02 14:45:55,SCO,13.07,13.08
2026-03-02 14:46:55,SCO,13.08,13.09
2026-03-02 14:47:55,SCO,13.09,13.1
2026-03-02 14:48:55,SCO,13.12,13.13
2026-03-02 14:49:55,SCO,13.12,13.13
2026-03-02 14:50:55,SCO,13.13,13.14
